family,model,params,device,backend,precision,input_len,gpus,speed_tps,latency_ms,task,Q,chance,benchmark_class
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,30720,1,37.18,881334.0505648198,EvalPlus,0.607,0.0,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,30720,2,31.82,1029792.5832809553,EvalPlus,0.6625,0.0,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,30720,4,27.53,1190265.1652742461,EvalPlus,0.6593000000000001,0.0,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,63488,1,50.86,1288556.822650413,EvalPlus,0.6218,0.0,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,63488,1,26.85,2440819.3668528865,EvalPlus,0.607,0.0,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,63488,2,24.45,2680408.9979550103,EvalPlus,0.6625,0.0,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,63488,4,20.74,3159884.281581485,EvalPlus,0.6593000000000001,0.0,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,129024,1,28.94,4529094.678645473,EvalPlus,0.6218,0.0,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,129024,1,14.53,9020784.583620097,EvalPlus,0.607,0.0,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,129024,2,14.31,9159468.902865129,EvalPlus,0.6625,0.0,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,129024,4,12.68,10336908.517350158,EvalPlus,0.6593000000000001,0.0,headroom
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,Transformers,BF16,1,1,47.4,43227.84810126582,GPQA,0.2475,0.25,headroom
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,Transformers,BF16,1,1,39.68,51638.104838709674,GPQA,0.24239999999999998,0.25,headroom
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,Transformers,BF16,1,1,30.8,66525.97402597402,GPQA,0.2626,0.25,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,Transformers,BF16,1,1,40.38,50742.942050520054,GPQA,0.3636,0.25,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,Transformers,BF16,1,1,24.74,82821.341956346,GPQA,0.3283,0.25,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,Transformers,BF16,1,1,17.54,116818.7001140251,GPQA,0.4797,0.25,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,Transformers,BF16,1,2,8.73,234707.9037800687,GPQA,0.45880000000000004,0.25,headroom
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,Transformers,BF16,6144,1,47.45,172644.8893572181,GPQA,0.2475,0.25,headroom
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,Transformers,BF16,6144,1,40.88,200391.3894324853,GPQA,0.24239999999999998,0.25,headroom
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,Transformers,BF16,6144,1,32.2,254409.93788819874,GPQA,0.2626,0.25,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,Transformers,BF16,6144,1,38.76,211351.90918472654,GPQA,0.3636,0.25,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,Transformers,BF16,6144,1,20.51,399414.9195514383,GPQA,0.3283,0.25,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,Transformers,BF16,6144,1,12.49,655884.707766213,GPQA,0.4797,0.25,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,Transformers,BF16,6144,2,6.39,1282003.129890454,GPQA,0.45880000000000004,0.25,headroom
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,Transformers,BF16,14336,1,47.11,347781.7873063044,GPQA,0.2475,0.25,headroom
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,Transformers,BF16,14336,1,40.43,405243.63096710364,GPQA,0.24239999999999998,0.25,headroom
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,Transformers,BF16,14336,1,31.72,516519.5460277428,GPQA,0.2626,0.25,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,Transformers,BF16,14336,1,29.78,550167.8979180658,GPQA,0.3636,0.25,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,Transformers,BF16,14336,1,13.92,1177011.4942528736,GPQA,0.3283,0.25,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,Transformers,BF16,14336,1,8.95,1830614.525139665,GPQA,0.4797,0.25,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,Transformers,BF16,14336,3,4.25,3855058.8235294116,GPQA,0.45880000000000004,0.25,headroom
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,Transformers,BF16,30720,1,47.16,694826.1238337575,GPQA,0.2475,0.25,headroom
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,Transformers,BF16,30720,1,38.59,849131.8994558175,GPQA,0.24239999999999998,0.25,headroom
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,Transformers,BF16,30720,1,25.37,1291604.2569964523,GPQA,0.2626,0.25,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,Transformers,BF16,30720,1,18.83,1740201.805629315,GPQA,0.3636,0.25,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,Transformers,BF16,30720,1,8.2,3996097.5609756103,GPQA,0.3283,0.25,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,Transformers,BF16,30720,1,5.59,5861896.243291592,GPQA,0.4797,0.25,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,Transformers,BF16,30720,3,2.94,11145578.231292518,GPQA,0.45880000000000004,0.25,headroom
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,vLLM,BF16,1,1,311.55,6576.793452094366,GPQA,0.2475,0.25,headroom
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,vLLM,BF16,1,1,183.33,11176.566846669939,GPQA,0.24239999999999998,0.25,headroom
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,vLLM,BF16,1,1,127.61,16056.735365566961,GPQA,0.2626,0.25,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,1,1,84.28,24311.817750355956,GPQA,0.3636,0.25,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,1,1,46.3,44254.859611231106,GPQA,0.3283,0.25,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,1,1,22.13,92589.24536827835,GPQA,0.4797,0.25,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,1,2,18.19,112644.31006047278,GPQA,0.45880000000000004,0.25,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,1,4,31.37,65317.18202103921,GPQA,0.45880000000000004,0.25,headroom
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,vLLM,BF16,6144,1,304.79,26877.522228419566,GPQA,0.2475,0.25,headroom
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,vLLM,BF16,6144,1,176.68,46366.311976454606,GPQA,0.24239999999999998,0.25,headroom
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,vLLM,BF16,6144,1,123.15,66520.50345107591,GPQA,0.2626,0.25,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,6144,1,80.7,101511.77199504337,GPQA,0.3636,0.25,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,6144,1,43.83,186903.9470682181,GPQA,0.3283,0.25,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,6144,1,21.05,389168.6460807601,GPQA,0.4797,0.25,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,6144,4,29.9,273979.9331103679,GPQA,0.45880000000000004,0.25,headroom
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,vLLM,BF16,14336,1,290.28,56442.05594598319,GPQA,0.2475,0.25,headroom
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,vLLM,BF16,14336,1,168.69,97124.90366945285,GPQA,0.24239999999999998,0.25,headroom
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,vLLM,BF16,14336,1,117.35,139616.5317426502,GPQA,0.2626,0.25,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,14336,1,77.69,210889.432359377,GPQA,0.3636,0.25,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,14336,1,41.91,390932.95156287285,GPQA,0.3283,0.25,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,14336,1,19.91,822903.0637870417,GPQA,0.4797,0.25,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,14336,4,30.1,544318.9368770764,GPQA,0.45880000000000004,0.25,headroom
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,vLLM,BF16,30720,1,264.51,123881.89482439228,GPQA,0.2475,0.25,headroom
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,vLLM,BF16,30720,1,152.04,215522.23099184426,GPQA,0.24239999999999998,0.25,headroom
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,vLLM,BF16,30720,1,105.88,309482.4329429543,GPQA,0.2626,0.25,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,30720,1,70.33,465917.81601023744,GPQA,0.3636,0.25,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,30720,1,37.18,881334.0505648198,GPQA,0.3283,0.25,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,30720,2,31.82,1029792.5832809553,GPQA,0.4797,0.25,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,30720,4,27.53,1190265.1652742461,GPQA,0.45880000000000004,0.25,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,63488,1,50.86,1288556.822650413,GPQA,0.3636,0.25,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,63488,1,26.85,2440819.3668528865,GPQA,0.3283,0.25,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,63488,2,24.45,2680408.9979550103,GPQA,0.4797,0.25,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,63488,4,20.74,3159884.281581485,GPQA,0.45880000000000004,0.25,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,129024,1,28.94,4529094.678645473,GPQA,0.3636,0.25,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,129024,1,14.53,9020784.583620097,GPQA,0.3283,0.25,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,129024,2,14.31,9159468.902865129,GPQA,0.4797,0.25,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,129024,4,12.68,10336908.517350158,GPQA,0.45880000000000004,0.25,headroom
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,Transformers,BF16,1,1,47.4,43227.84810126582,GSM8K,0.41619999999999996,0.0,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,Transformers,BF16,1,1,39.68,51638.104838709674,GSM8K,0.6854,0.0,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,Transformers,BF16,1,1,30.8,66525.97402597402,GSM8K,0.7908,0.0,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,Transformers,BF16,1,1,40.38,50742.942050520054,GSM8K,0.8536,0.0,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,Transformers,BF16,1,1,24.74,82821.341956346,GSM8K,0.9022,0.0,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,Transformers,BF16,1,1,17.54,116818.7001140251,GSM8K,0.9287000000000001,0.0,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,Transformers,BF16,1,2,8.73,234707.9037800687,GSM8K,0.915,0.0,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,Transformers,BF16,6144,1,47.45,172644.8893572181,GSM8K,0.41619999999999996,0.0,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,Transformers,BF16,6144,1,40.88,200391.3894324853,GSM8K,0.6854,0.0,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,Transformers,BF16,6144,1,32.2,254409.93788819874,GSM8K,0.7908,0.0,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,Transformers,BF16,6144,1,38.76,211351.90918472654,GSM8K,0.8536,0.0,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,Transformers,BF16,6144,1,20.51,399414.9195514383,GSM8K,0.9022,0.0,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,Transformers,BF16,6144,1,12.49,655884.707766213,GSM8K,0.9287000000000001,0.0,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,Transformers,BF16,6144,2,6.39,1282003.129890454,GSM8K,0.915,0.0,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,Transformers,BF16,14336,1,47.11,347781.7873063044,GSM8K,0.41619999999999996,0.0,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,Transformers,BF16,14336,1,40.43,405243.63096710364,GSM8K,0.6854,0.0,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,Transformers,BF16,14336,1,31.72,516519.5460277428,GSM8K,0.7908,0.0,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,Transformers,BF16,14336,1,29.78,550167.8979180658,GSM8K,0.8536,0.0,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,Transformers,BF16,14336,1,13.92,1177011.4942528736,GSM8K,0.9022,0.0,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,Transformers,BF16,14336,1,8.95,1830614.525139665,GSM8K,0.9287000000000001,0.0,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,Transformers,BF16,14336,3,4.25,3855058.8235294116,GSM8K,0.915,0.0,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,Transformers,BF16,30720,1,47.16,694826.1238337575,GSM8K,0.41619999999999996,0.0,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,Transformers,BF16,30720,1,38.59,849131.8994558175,GSM8K,0.6854,0.0,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,Transformers,BF16,30720,1,25.37,1291604.2569964523,GSM8K,0.7908,0.0,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,Transformers,BF16,30720,1,18.83,1740201.805629315,GSM8K,0.8536,0.0,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,Transformers,BF16,30720,1,8.2,3996097.5609756103,GSM8K,0.9022,0.0,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,Transformers,BF16,30720,1,5.59,5861896.243291592,GSM8K,0.9287000000000001,0.0,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,Transformers,BF16,30720,3,2.94,11145578.231292518,GSM8K,0.915,0.0,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,vLLM,BF16,1,1,311.55,6576.793452094366,GSM8K,0.41619999999999996,0.0,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,vLLM,BF16,1,1,183.33,11176.566846669939,GSM8K,0.6854,0.0,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,vLLM,BF16,1,1,127.61,16056.735365566961,GSM8K,0.7908,0.0,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,1,1,84.28,24311.817750355956,GSM8K,0.8536,0.0,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,1,1,46.3,44254.859611231106,GSM8K,0.9022,0.0,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,1,1,22.13,92589.24536827835,GSM8K,0.9287000000000001,0.0,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,1,2,18.19,112644.31006047278,GSM8K,0.915,0.0,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,1,4,31.37,65317.18202103921,GSM8K,0.915,0.0,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,vLLM,BF16,6144,1,304.79,26877.522228419566,GSM8K,0.41619999999999996,0.0,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,vLLM,BF16,6144,1,176.68,46366.311976454606,GSM8K,0.6854,0.0,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,vLLM,BF16,6144,1,123.15,66520.50345107591,GSM8K,0.7908,0.0,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,6144,1,80.7,101511.77199504337,GSM8K,0.8536,0.0,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,6144,1,43.83,186903.9470682181,GSM8K,0.9022,0.0,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,6144,1,21.05,389168.6460807601,GSM8K,0.9287000000000001,0.0,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,6144,4,29.9,273979.9331103679,GSM8K,0.915,0.0,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,vLLM,BF16,14336,1,290.28,56442.05594598319,GSM8K,0.41619999999999996,0.0,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,vLLM,BF16,14336,1,168.69,97124.90366945285,GSM8K,0.6854,0.0,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,vLLM,BF16,14336,1,117.35,139616.5317426502,GSM8K,0.7908,0.0,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,14336,1,77.69,210889.432359377,GSM8K,0.8536,0.0,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,14336,1,41.91,390932.95156287285,GSM8K,0.9022,0.0,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,14336,1,19.91,822903.0637870417,GSM8K,0.9287000000000001,0.0,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,14336,4,30.1,544318.9368770764,GSM8K,0.915,0.0,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,vLLM,BF16,30720,1,264.51,123881.89482439228,GSM8K,0.41619999999999996,0.0,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,vLLM,BF16,30720,1,152.04,215522.23099184426,GSM8K,0.6854,0.0,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,vLLM,BF16,30720,1,105.88,309482.4329429543,GSM8K,0.7908,0.0,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,30720,1,70.33,465917.81601023744,GSM8K,0.8536,0.0,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,30720,1,37.18,881334.0505648198,GSM8K,0.9022,0.0,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,30720,2,31.82,1029792.5832809553,GSM8K,0.9287000000000001,0.0,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,30720,4,27.53,1190265.1652742461,GSM8K,0.915,0.0,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,63488,1,50.86,1288556.822650413,GSM8K,0.8536,0.0,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,63488,1,26.85,2440819.3668528865,GSM8K,0.9022,0.0,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,63488,2,24.45,2680408.9979550103,GSM8K,0.9287000000000001,0.0,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,63488,4,20.74,3159884.281581485,GSM8K,0.915,0.0,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,129024,1,28.94,4529094.678645473,GSM8K,0.8536,0.0,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,129024,1,14.53,9020784.583620097,GSM8K,0.9022,0.0,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,129024,2,14.31,9159468.902865129,GSM8K,0.9287000000000001,0.0,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,129024,4,12.68,10336908.517350158,GSM8K,0.915,0.0,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,Transformers,BF16,1,1,47.4,43227.84810126582,INCLUDE,0.24739999999999998,0.0,headroom
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,Transformers,BF16,1,1,39.68,51638.104838709674,INCLUDE,0.39549999999999996,0.0,headroom
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,Transformers,BF16,1,1,30.8,66525.97402597402,INCLUDE,0.45899999999999996,0.0,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,Transformers,BF16,1,1,40.38,50742.942050520054,INCLUDE,0.5398,0.0,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,Transformers,BF16,1,1,24.74,82821.341956346,INCLUDE,0.6026,0.0,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,Transformers,BF16,1,1,17.54,116818.7001140251,INCLUDE,0.6435,0.0,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,Transformers,BF16,1,2,8.73,234707.9037800687,INCLUDE,0.6905,0.0,headroom
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,Transformers,BF16,6144,1,47.45,172644.8893572181,INCLUDE,0.24739999999999998,0.0,headroom
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,Transformers,BF16,6144,1,40.88,200391.3894324853,INCLUDE,0.39549999999999996,0.0,headroom
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,Transformers,BF16,6144,1,32.2,254409.93788819874,INCLUDE,0.45899999999999996,0.0,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,Transformers,BF16,6144,1,38.76,211351.90918472654,INCLUDE,0.5398,0.0,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,Transformers,BF16,6144,1,20.51,399414.9195514383,INCLUDE,0.6026,0.0,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,Transformers,BF16,6144,1,12.49,655884.707766213,INCLUDE,0.6435,0.0,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,Transformers,BF16,6144,2,6.39,1282003.129890454,INCLUDE,0.6905,0.0,headroom
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,Transformers,BF16,14336,1,47.11,347781.7873063044,INCLUDE,0.24739999999999998,0.0,headroom
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,Transformers,BF16,14336,1,40.43,405243.63096710364,INCLUDE,0.39549999999999996,0.0,headroom
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,Transformers,BF16,14336,1,31.72,516519.5460277428,INCLUDE,0.45899999999999996,0.0,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,Transformers,BF16,14336,1,29.78,550167.8979180658,INCLUDE,0.5398,0.0,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,Transformers,BF16,14336,1,13.92,1177011.4942528736,INCLUDE,0.6026,0.0,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,Transformers,BF16,14336,1,8.95,1830614.525139665,INCLUDE,0.6435,0.0,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,Transformers,BF16,14336,3,4.25,3855058.8235294116,INCLUDE,0.6905,0.0,headroom
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,Transformers,BF16,30720,1,47.16,694826.1238337575,INCLUDE,0.24739999999999998,0.0,headroom
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,Transformers,BF16,30720,1,38.59,849131.8994558175,INCLUDE,0.39549999999999996,0.0,headroom
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,Transformers,BF16,30720,1,25.37,1291604.2569964523,INCLUDE,0.45899999999999996,0.0,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,Transformers,BF16,30720,1,18.83,1740201.805629315,INCLUDE,0.5398,0.0,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,Transformers,BF16,30720,1,8.2,3996097.5609756103,INCLUDE,0.6026,0.0,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,Transformers,BF16,30720,1,5.59,5861896.243291592,INCLUDE,0.6435,0.0,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,Transformers,BF16,30720,3,2.94,11145578.231292518,INCLUDE,0.6905,0.0,headroom
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,vLLM,BF16,1,1,311.55,6576.793452094366,INCLUDE,0.24739999999999998,0.0,headroom
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,vLLM,BF16,1,1,183.33,11176.566846669939,INCLUDE,0.39549999999999996,0.0,headroom
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,vLLM,BF16,1,1,127.61,16056.735365566961,INCLUDE,0.45899999999999996,0.0,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,1,1,84.28,24311.817750355956,INCLUDE,0.5398,0.0,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,1,1,46.3,44254.859611231106,INCLUDE,0.6026,0.0,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,1,1,22.13,92589.24536827835,INCLUDE,0.6435,0.0,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,1,2,18.19,112644.31006047278,INCLUDE,0.6905,0.0,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,1,4,31.37,65317.18202103921,INCLUDE,0.6905,0.0,headroom
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,vLLM,BF16,6144,1,304.79,26877.522228419566,INCLUDE,0.24739999999999998,0.0,headroom
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,vLLM,BF16,6144,1,176.68,46366.311976454606,INCLUDE,0.39549999999999996,0.0,headroom
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,vLLM,BF16,6144,1,123.15,66520.50345107591,INCLUDE,0.45899999999999996,0.0,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,6144,1,80.7,101511.77199504337,INCLUDE,0.5398,0.0,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,6144,1,43.83,186903.9470682181,INCLUDE,0.6026,0.0,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,6144,1,21.05,389168.6460807601,INCLUDE,0.6435,0.0,headroom
