task,dataset,model,device,runtime,precision,cell,metric,Q,chance,latency_ms,param_count,gmacs,source
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neox-20b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0599,0.0,5893.0,20,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neox-20b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0599,0.0,5947.0,20,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-j-6b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0655,0.0,5956.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neox-20b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0599,0.0,5957.0,20,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-2.7B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0634,0.0,5989.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-2.7B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0634,0.0,6119.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-j-6b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0655,0.0,6128.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-2-12b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1386,0.0,6199.0,12,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neox-20b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0599,0.0,6297.0,20,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neox-20b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0599,0.0,6395.0,20,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-2-12b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1386,0.0,6442.0,12,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-j-6b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0655,0.0,6464.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neox-20b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0599,0.0,6490.0,20,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-2-12b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1386,0.0,6522.0,12,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neox-20b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0599,0.0,6532.0,20,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-j-6b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0655,0.0,6575.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neox-20b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0599,0.0,6586.0,20,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-3b-4e1t,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0726,0.0,6596.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/gemma-7b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1528,0.0,6651.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/recurrentgemma-2b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0694,0.0,6656.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neox-20b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0599,0.0,6693.0,20,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neox-20b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0599,0.0,6697.0,20,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-3b-4e1t,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0726,0.0,6719.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-3b-4e1t,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0726,0.0,6834.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/gemma-7b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1528,0.0,6863.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/gemma-7b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1528,0.0,6910.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neox-20b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0599,0.0,6963.0,20,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,mistralai/Mistral-7B-v0.1,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1452,0.0,7001.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-7B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1522,0.0,7017.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neox-20b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0599,0.0,7027.0,20,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-7B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1522,0.0,7032.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Llama-2-7b-hf,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0872,0.0,7040.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Deci/DeciLM-7B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1495,0.0,7046.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,huggyllama/llama-7b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0639,0.0,7051.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,mistralai/Mistral-7B-v0.1,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1452,0.0,7091.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,facebook/opt-30b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.062,0.0,7092.0,30,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-6B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.136,0.0,7093.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/gemma-2-2b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1026,0.0,7116.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Llama-2-7b-hf,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0872,0.0,7122.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/gemma-2-2b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1026,0.0,7125.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-6B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.136,0.0,7142.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-7B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1522,0.0,7169.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Deci/DeciLM-7B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1495,0.0,7178.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-6B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.136,0.0,7193.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-6B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.136,0.0,7195.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-7B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1522,0.0,7214.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,huggyllama/llama-7b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0639,0.0,7221.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,togethercomputer/RedPajama-INCITE-Base-3B-v1,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0543,0.0,7222.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,togethercomputer/RedPajama-INCITE-Base-3B-v1,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0543,0.0,7223.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,togethercomputer/RedPajama-INCITE-Base-3B-v1,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0543,0.0,7226.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,togethercomputer/RedPajama-INCITE-Base-3B-v1,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0543,0.0,7227.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,mistralai/Mistral-7B-v0.1,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1452,0.0,7249.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1341,0.0,7276.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Deci/DeciLM-7B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1495,0.0,7287.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-7B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1522,0.0,7291.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-2.7B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0634,0.0,7297.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-7B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1522,0.0,7306.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,huggyllama/llama-7b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0639,0.0,7322.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B-Instruct,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2391,0.0,7332.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1341,0.0,7345.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Llama-2-7b-hf,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0872,0.0,7354.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B-Instruct,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2391,0.0,7355.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-34B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2226,0.0,7377.0,34,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-6B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.136,0.0,7389.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Deci/DeciLM-7B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1495,0.0,7414.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1341,0.0,7428.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-3b-4e1t,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0726,0.0,7433.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-3b-4e1t,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0726,0.0,7435.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1341,0.0,7437.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-3b-4e1t,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0726,0.0,7449.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-3b-4e1t,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0726,0.0,7454.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1341,0.0,7535.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-34B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2226,0.0,7596.0,34,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B-Instruct,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2391,0.0,7610.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1341,0.0,7614.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,togethercomputer/RedPajama-INCITE-Base-3B-v1,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0543,0.0,7623.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,togethercomputer/RedPajama-INCITE-Base-3B-v1,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0543,0.0,7628.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-1.3B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0533,0.0,7647.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-2.7B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0634,0.0,7751.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-2.7B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0634,0.0,7753.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/gemma-2-2b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1026,0.0,7762.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-1.3B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0533,0.0,7826.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,microsoft/phi-1_5,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0706,0.0,7884.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-6B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.136,0.0,7927.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,microsoft/phi-1_5,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0706,0.0,7959.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,facebook/opt-30b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.062,0.0,7986.0,30,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,facebook/opt-30b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.062,0.0,8061.0,30,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-32B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2669,0.0,8129.0,32,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,microsoft/phi-1_5,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0706,0.0,8174.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-2-1_6b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0522,0.0,8268.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-2-1_6b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0522,0.0,8302.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-34B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2226,0.0,8340.0,34,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-1.8B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0912,0.0,8362.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-2-1_6b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0522,0.0,8397.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,facebook/opt-30b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.062,0.0,8428.0,30,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-1.8B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0912,0.0,8474.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-1.8B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0912,0.0,8518.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-32B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2669,0.0,8538.0,32,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-4B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1129,0.0,8713.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,huggyllama/llama-13b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0925,0.0,8750.0,13,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-14B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2022,0.0,8808.0,14,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-4B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1129,0.0,8838.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-14B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2022,0.0,8849.0,14,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,huggyllama/llama-13b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0925,0.0,8881.0,13,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-4B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1129,0.0,8906.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-2-12b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1386,0.0,8926.0,12,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,TencentARC/Mistral_Pro_8B_v0.1,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.142,0.0,8968.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-4B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1129,0.0,8971.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-14B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2022,0.0,9004.0,14,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-14B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2022,0.0,9006.0,14,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Llama-2-13b-hf,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1099,0.0,9011.0,13,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-4B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1129,0.0,9034.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Llama-2-13b-hf,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1099,0.0,9048.0,13,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-2-12b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1386,0.0,9077.0,12,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-14B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2022,0.0,9080.0,14,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-32B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2669,0.0,9094.0,32,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,huggyllama/llama-13b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0925,0.0,9094.0,13,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-4B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1129,0.0,9099.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,TencentARC/Mistral_Pro_8B_v0.1,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.142,0.0,9116.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Llama-2-13b-hf,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1099,0.0,9144.0,13,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,TencentARC/Mistral_Pro_8B_v0.1,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.142,0.0,9217.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-14B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2022,0.0,9314.0,14,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-34B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2226,0.0,9334.0,34,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-2-12b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1386,0.0,9380.0,12,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-4B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1129,0.0,9440.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-4B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1129,0.0,9450.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-4B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1129,0.0,9476.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-4B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.1129,0.0,9480.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/recurrentgemma-9b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.135,0.0,9497.0,9,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-34B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2226,0.0,9550.0,34,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-32B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2669,0.0,9613.0,32,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-34B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2226,0.0,9630.0,34,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-34B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2226,0.0,9633.0,34,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-32B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2669,0.0,9651.0,32,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-34B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2226,0.0,9665.0,34,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-34B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2226,0.0,9697.0,34,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-32B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.2669,0.0,9698.0,32,,llm-perf-leaderboard
